seed,theta10_0_1,theta1_0_1,theta2_0_1,theta2_1_1,theta3_0_1
70,0.9478917009449537,1.0838990502410715,1.2100204799258127,0.8992756123016371,0.997125102632596
71,1.031192251755518,1.056837841912251,1.1711388591038914,0.7345456894618532,1.0411315522493547
72,0.9753026570320937,0.9993963767498878,1.0012336194649258,0.7165593857290153,1.0154528645032594
73,0.9336024091767771,0.9686301561897586,1.0188385058488545,0.7627069417088808,1.047217224972054
74,1.01592251342118,1.06515861096253,1.152781763729932,0.7331506015547444,0.9924734802694929
75,0.970087192101245,0.9942904654011686,1.0156295572683967,0.601474003989177,1.012908255820244
76,0.9604380644969076,1.0345899898267101,0.8944502501212606,0.720258451743669,0.9624393077702197
77,1.0129078247688101,0.9956043826031762,1.0818221943908624,0.7828585650275505,1.0335076640700749
78,1.0489308887634126,1.0423435901370581,0.9495985942532746,0.9255309311632619,0.9761842506113435
79,1.017429073081325,1.0848821816955794,1.0745157912308199,0.8709866180692297,0.9530923315904597
80,0.9805460185426563,1.0038982790224573,1.005283736148728,0.9121748312142688,0.9803219688101467
81,0.9976342149239542,0.9898794303361645,0.9174598174318499,0.8485879051261342,1.0079308952844075
82,0.9117421346734477,1.0145091937732027,0.9904759438345997,0.9245932390579431,0.9801264960466313
83,1.0011858749211937,1.0471094947774058,0.9630546207732477,0.7422231524266801,0.948206578425008
84,1.0147315619684087,1.0373950275987005,0.9291825326099227,0.761130640979848,0.9636872938317507
85,1.044218007411399,1.0364910662641453,0.9553196774516158,0.7941054329867296,1.033803048403481
86,0.941973744604356,0.9719127076050412,0.8118967711632862,0.6810147832049621,0.9625673955782837
87,0.9628584435298377,0.9612796557643157,0.6858941915411004,0.8076427373550236,0.9946709317862342
88,0.9632616641475569,1.0164297359794603,0.9220640487406757,0.7171460237817096,0.9842950057406131
89,1.06204782495896,1.0817860706097366,1.0133771294290328,0.776083506736013,1.0243079977316825
90,1.0213700481884371,1.0228801899051765,0.9824470809213587,0.7969581013574555,1.020261633056815
91,1.0201956220797486,1.0031468959269956,0.9583026082049483,0.8338457926173591,1.0050128814928263
92,0.975582388746021,1.0365614636569571,0.9408033905545551,0.8098538367451995,1.0005049167583497
93,0.9690951717613464,1.078414085100801,1.0059088161098348,0.8030015642107706,0.9851790115472666
94,1.0120460829764242,1.013818319903978,0.9280160256474735,0.7386767083781401,0.9905195581144558
95,1.0304040802463572,1.1107020560403138,0.9649530792679611,0.8458358400877343,0.9604633342677515
96,0.9789856436849255,0.9908185230807549,0.848994723383965,0.8092238854690564,0.9660675286342586
97,0.9856987278859818,1.028805088505282,1.073440362328744,0.5467377144900644,0.989138056407022
98,0.9014498501261161,0.9336337692215606,0.9809080217001263,0.636676996764553,0.9920242918455043
99,0.9162416946130706,0.9693546779875801,0.7442314813066109,0.7144995592604957,1.01569620073147
100,0.9934658202104588,0.9849793274600623,0.9433718184154735,0.9905410395899653,0.9908039988010533
101,0.9993685508124637,0.9969385949107225,0.9172327611617159,0.6909936886150725,1.024207616620837
102,1.0730251644297892,1.0742902402960675,1.1152491257085555,0.697041787321356,0.9925409284651708
103,0.9864736749024571,1.0048791076403336,0.9703936177076294,0.8508863352026104,0.9973270981562867
104,0.9413502582713871,1.0208805581203273,0.9376494524247062,0.7279297822038496,0.9924529629560365
105,0.977783515337865,1.0014544208099936,0.9721812347788781,0.7579480881408305,1.0370877632753719
106,0.9965274193345753,1.0074551577104796,0.9469557243523309,0.7003691890078727,1.0142937617542969
107,0.9472947087072165,1.0122855483219788,1.0868528631178718,0.9359973795372091,0.9703085475838077
108,0.9871311193120518,1.0304249763800584,1.0270273718471532,1.0563998748555565,1.0246978691631465
109,1.1117922806952967,1.0823307078002016,0.8316061676357129,0.892962080881942,1.0024172474546438
110,0.8887963786896084,0.9483384889305448,0.8348993249907998,0.6966108887150155,0.9978374979923141
111,0.9346893048388156,0.992148744808003,1.065184785287872,0.7996714384228593,1.000624460073549
112,0.9843659374816824,1.0073956510254847,0.9256643187035795,0.6693287518593872,1.029689529793062
113,1.0198504728309465,1.0724543505972093,1.1430460475227684,0.6600213915978757,0.9887473060249202
114,1.0173397314022234,1.0163517311652162,1.0103530766626907,0.6551262837224314,1.0381295262448131
115,0.9791414440651199,0.9984820816744889,0.988641739902958,0.6272603415033565,1.034267694441924
116,0.967469368306569,1.0152286370389412,0.7979826978210829,0.6869537392647515,0.9871423760190353
117,1.0536921134230512,1.0425947573514902,0.97898141453071,0.7027432501545826,1.0372894368522572
118,0.9729066093561612,0.9945752387445201,0.9357458964666987,0.8256107212287583,1.050941499265486
119,1.0515867837394643,1.0337417297428981,1.049030878880303,0.800158567661975,1.0029778332133963
120,1.0336859026645582,1.023251957032391,0.8716320417441297,0.9831817392624956,1.005942862128019
121,0.9879130297991743,1.0234928102711311,1.0197453226614115,0.6481735009735509,1.0009286963257062
122,0.9305283239825428,0.9774876233241985,0.9405240064369161,0.6581392680266643,1.002202744601402
123,0.9378610840708826,0.9884715870602795,0.9442155759777969,0.7101727347338569,0.9898872728633034
124,0.9393174170064438,0.9583377666313446,0.8796951376780636,0.7434339157480292,1.0104327256631056
125,0.9478641303361328,1.0079467017295087,1.1146188955411414,0.6683817373710398,1.0478864113316517
126,0.994040881339139,1.0545951848731807,0.907938741788892,0.631542083425598,1.016711105390156
127,1.007523200399074,1.0534119390113696,0.932019354895847,0.6880422482286404,0.9841278485236986
128,0.9272600053396752,0.9812844784017503,0.9018228939899962,0.7637916171133948,0.9761240460369236
129,0.9440944291549149,0.9209558777303173,0.6911004662333727,0.6854933054130912,1.0352516670341596
130,0.9759774346505676,0.9922547980608505,0.7574245179804742,0.728637904274556,0.9831318716344756
131,1.001064642877318,0.9241786827309895,0.692674176652989,0.8087460761960983,1.038958413649504
132,0.9709828541722371,1.0246064139663513,1.0009548911350399,0.8865741894544689,0.9941239160582492
133,0.9247596840190037,0.9517981958371915,0.7374853417210698,0.7321840998493008,1.0387406790626579
134,1.0597216214625391,1.0601476091048807,0.9775680242453435,0.8395663771778757,0.991625173451807
135,1.0325580218605908,1.057517320977457,1.1256591018014805,0.8275221899529593,1.0182928620594491
136,1.0129823296918663,1.0983848390475368,1.0307545351723557,0.8097609604593726,0.9439476204251654
137,0.9087174261061606,0.9087751354802924,0.8488508594844398,0.9095234131007524,0.9814218131968699
138,0.9895297494134255,1.0196158291852195,1.0929560125441204,0.7412353561459462,1.0315551647240957
139,0.8912804582686525,0.9531405980326267,0.9904148412403203,0.5767248478475226,0.9689863056229002
140,1.0075504166348797,1.0007839803141094,1.1244124613267665,0.7122850666132822,1.0431630402819683
141,0.9456562912190306,1.005761911327012,0.965925902243052,0.8187451963825901,0.9853121941158257
142,0.9607013952129858,0.9759471891459073,0.9149150390333418,0.6040665980120191,1.0439051889576814
143,0.9756977049391241,0.9785543267095342,0.7595308411119548,0.7876830314177233,1.0423031803502867
144,0.9903559726419603,0.9939930325842319,1.0345907366585962,0.8023691840627095,0.9723890084105078
145,1.0203146562008627,1.0542597482260156,1.1461795795988896,0.7940684931146204,1.028152702752275
146,0.9831277286576673,0.9782614146130316,0.992922286591536,0.8460709864921657,1.0263721932063121
147,0.9800647070786374,1.0366574607578702,1.2406723415338181,0.6833640803594749,1.0083817817510046
148,1.0298797716271482,1.0985158939578652,1.1217377091490703,0.6891831850019395,0.9926250829393466
149,0.9714928821297424,1.0162376043312453,1.20496482195835,1.0302628553802957,0.9683172572022158
150,0.9277929618477265,0.9575333201469018,1.0148865745773892,0.7245735354666004,1.0638345235588516
151,0.9134145631440372,0.9515725250372874,0.8871107316983932,0.7846257166007289,1.003962775677181
152,1.019235809843578,1.030632915188801,0.8020519956081766,0.6191564599352443,1.0049516183354466
153,0.9813004653818348,0.9999013040107282,0.9945235725422522,0.8497043505814135,0.9994991204038395
154,0.9434462511583658,1.001823579165298,1.0115703762804882,0.74694266173343,0.9922621364104668
155,0.9428352066198648,1.019370733487138,1.0880138847714593,0.8005946249015594,1.0003391319350712
156,1.0006951997492106,1.0518638652427206,1.2130823031034739,0.6818236562639046,0.9972550936193769
157,1.0272470126836386,1.0195236928124616,0.9951881657532724,0.8626384669967896,1.0158481964051433
158,0.9175746024167222,0.991255291648759,1.1529666806866439,0.5849671348382891,0.9726229045832219
159,0.9475533080307779,1.0032980838635572,1.1279996690157807,0.7265168889944439,1.0053314398546263
160,0.9953378767338921,1.0014153640058692,0.8449658314023404,0.8082094030898967,1.010559353234196
161,0.9850321570914722,1.0699323832867966,1.0675676839710777,0.8367555678320046,0.9507102026825236
162,0.9096764276913004,0.9697989924341153,0.8681409290315814,0.6977269259400543,0.995037849091129
163,0.9100817789242703,0.9900704260908245,0.8437971277705583,0.6860687231969362,0.9748273046533253
164,1.1112634926714593,1.1205925724046404,1.0856019356190443,0.8180362087252728,0.9653663005431082
165,0.9284275607646543,1.0111103418541683,1.105949122991137,0.7250209300982785,1.013601449691709
166,1.0557857691731753,1.0267669955745367,0.9704581087936609,1.0769350063086789,1.0039221989386817
167,1.0023583672390803,1.0688049215479332,0.9880501344746988,0.7770010110624764,0.9657563556216782
168,1.0098078082209598,1.0536179788067115,0.9403230807990146,0.6687911478180376,0.9601785450103175
169,1.11382162971632,1.099944223202176,0.9535723650411,0.753861800338613,1.0166646617486075
170,0.9097529561060262,0.9866576183628949,1.1232959509917015,0.878512355491895,1.0097664533430595
171,1.001295779386007,1.0249949578726032,1.0223501807761763,0.6358769681962466,1.039343304824764
172,0.9444684362485933,1.0205232477444022,0.9563394434797334,0.7059238090562789,0.9716400554528479
173,0.9395348858404737,0.9726224522817786,0.845758328900341,0.6152356136515545,0.9697138872790212
174,0.995963079208907,1.0116621065060913,1.0053246662190278,0.6371754194431266,1.0004051187173795
175,0.9632682401241915,0.9813369628875113,1.000618920902911,0.6702235441321907,1.0375149460017494
176,0.9531807312276787,1.0255405111541744,1.0714972367080398,0.6383200341334164,0.9751448977080952
177,1.0239830756319273,1.066926821602405,0.8557808610780842,0.6553039341571598,1.005358664836776
178,0.9622071463216862,0.964499532783014,0.9874911475830851,0.801023198094108,1.0399220520410473
179,0.9525207911421454,0.9720925601778831,1.0271641283089488,0.8089627499391728,1.0314519165109646
180,1.0136004883267178,1.020405803351051,0.8318999332433409,0.851422294583794,0.9884206823562072
181,0.9788847181331123,0.9801687014895737,0.8827562094112159,0.7448601509031474,1.040489323778671
182,0.8836200634457091,0.9620096937348941,0.9745145501786247,0.7753913440353685,1.0003204320133543
183,0.9719415992329474,0.9549380851378089,0.9256704362645711,0.9189880878032565,1.0260378456025145
184,1.093544051764421,1.078792265553387,1.0571771358685376,0.9129413346884043,1.028096773978602
185,0.9443835891285018,0.9706408644073374,0.9740960141364337,0.6551991615999578,1.0190035667441129
186,1.0092027540115631,0.9981316517128811,0.9488107642501334,0.7520605814691774,0.9820059494795618
187,1.0224828683733491,1.1136027248908855,1.2050206013961213,0.5535967532454149,0.9668699995150226
188,0.9443339895861896,1.003056746136783,0.9764745172911967,0.7345171661431017,1.0287187039587875
189,0.9303051663611798,0.9535887421194789,0.9678333994692097,0.6990678709854654,1.019337094562611
190,0.9377576812899654,1.1043052861492964,1.1057505683351019,0.6649857956631543,0.9235211111034456
191,1.055202075960104,1.079916656591664,1.0374186883722814,0.6495756170536606,0.9694820269868248
192,0.9863419033652521,1.0117563827479656,0.8974618534536041,0.8044402811217993,0.986478825111427
193,0.8830746913551809,0.9922916887585184,1.239607413611159,0.7480329846754067,1.0097428995372484
194,0.9020021491542985,0.9533059203688982,0.7914129234449894,0.7245984405847915,0.9569994768817689
195,1.0639927464179495,1.0914013089592947,1.1004888977923926,0.9438096666172103,0.9891110778601484
196,1.0086091063876865,1.0177093437489004,0.859660217170752,0.919166508143195,1.0139779634324422
197,0.9619444187655403,1.0261144338436199,0.9884351779797329,0.7163928589171171,1.039175624215915
198,1.0124313382004364,1.0608565165950101,0.9565965282611356,0.7940763198279603,1.031804238037041
199,0.9626883562525459,1.0045916386059888,0.8470772775822818,0.7932283711538249,1.0273311022229403
200,0.9034061402071206,0.948833462008309,0.967075049611604,0.6078462498915728,1.0042521005625666
201,0.9979171334825242,1.0679893527985918,0.985690183788189,0.8810168743388437,0.971507364984336
202,1.0120003413295025,1.0553938050703466,0.9984249441421941,0.716601206988272,1.0134386191776001
203,1.0254347661955205,1.0810843907537007,0.9458537007862089,0.8133108432489934,0.9945831208167781
204,0.9223813888409164,0.994971270243694,0.950679809860637,0.6069916088555005,1.0137583446890337
205,0.9324780640176493,0.9886646653598253,0.948398940489456,0.7456855437745339,1.0029703918859048
206,0.9698946940535046,0.9944820272567003,0.8662962115989826,0.762244666544008,0.9995138919606541
207,0.8762367826574111,0.9740062463593107,0.8176129426442882,0.5939056837920499,1.0421438925187305
208,0.9862327668672929,1.0080665489326452,0.9561567664496814,0.7471839565616782,1.0041818107611205
209,0.8322239682739387,0.9395670139712844,1.0357028493687148,0.735934224024069,0.9802985064618882
210,0.873600953330343,0.996365462475713,0.8270622321664112,0.6531923911765023,0.960038701990274
211,1.0295432341244397,1.0465337086434647,1.0549701481551181,0.8874358216214953,1.029237353731797
212,1.0026686601062975,1.0880343027007793,1.143457622814222,0.7582811136882238,0.9944138512832648
213,1.001615222715029,1.0338744586538156,1.0500310067733856,0.8440787009960765,0.9756612287472728
214,0.99301723513904,1.0014035464014561,1.0098510159678786,0.7971607229024136,1.0231641991944609
215,0.8732598517238674,0.9542055918113715,0.7814775562143239,0.6660993875528541,1.0029275531261523
216,0.8944865436708511,0.9632627189983498,0.8426416412256932,0.8363274335983297,1.0342289286620354
217,1.0424685393020676,1.0716455582883293,0.9292872494773409,0.866392535983159,0.9662696062858439
218,1.0009739436438119,1.0165079303089335,0.975574046013396,0.7501047466849567,0.9864270017760632
219,0.9022214867296706,0.9867220287841162,0.8580092724307363,0.5155347953096875,0.9718020798413276
220,0.9014033707293412,0.9783130132778173,1.0002156821083266,0.698347251668082,1.0262596069714451
221,0.9639514027199251,0.9767838496826086,0.9374588045486583,0.6433806647499514,0.9889212482356932
222,0.9333046990402631,0.9802704140867595,0.8380930521962595,0.7756782411343431,1.0197848194594237
223,1.0004587423876294,1.0116428999819198,1.1176797114603407,0.7754520427369821,1.0037973679258752
224,0.9808304816658107,0.9742953630118468,0.8964326216452925,0.7561436441175337,1.0155011590760934
225,1.0525359499748108,1.0526395046888841,1.1172252683821207,0.8252609257375858,1.0211934870830053
226,1.0027443929038593,0.9985759947373687,0.8528782111377061,0.807936092836135,1.003087606892575
227,0.9954595680272214,1.016604841941273,0.9019886169302936,0.8493794562650224,0.994653496413852
228,0.9496541163855812,0.992186871678002,0.966161876508617,0.7878961830430091,0.9745382741077862
229,1.042242734479953,1.064661135587032,1.0957135255365706,0.9692939752102296,1.0001848183782376
230,0.9181807196989094,0.9520719196682577,0.7700225672503839,0.6952836227589329,0.9664803502057911
231,0.9092919845453689,0.9612727314893168,0.9694318726823065,0.6914894473165011,0.9787191684344777
232,1.137170131158133,1.1446150573143978,1.1454649015403189,0.8013590534154015,0.9992617894989781
233,0.925539737031148,1.0215960201376857,1.105392758087036,0.6509096711573541,0.9656540108843849
234,0.9454411421029308,1.0405352682788498,1.2380182363645715,0.625592339136545,1.012404331683371
235,1.0444778030359476,0.9747130331744618,0.8639510097721085,0.9523753049015852,1.0239056211290494
236,1.0234443020267179,1.087042604060218,1.070135436660745,0.7672541927659848,0.9855738395825677
237,0.9559807671164967,0.9970724654599227,1.0669410929047656,0.8487607134989504,1.0354653581115312
238,1.043427620292162,1.0216720858966435,0.9211576578751199,0.8297651186258554,0.9888011089330018
239,0.9797309696561923,1.0169135399530644,0.9559448814732927,0.5791198492866814,1.0165214594450478
240,0.9408338903230066,1.0241963262340887,1.1200730736600435,0.8202417494055501,1.006492501715873
241,0.9335172504113723,0.9719048447054418,0.9721407518706467,0.7909603499149184,1.0165020360625276
242,0.9347490433135569,1.0211001583228774,1.0624890672604193,0.7179240213769698,0.9715671343608304
243,0.9735561152817483,1.0664599304865487,0.96655934700337,0.640890584333715,0.9839159867754503
244,0.9793198808995067,1.0271845293658912,0.7359899911895544,0.6957573609648902,0.9810790132536092
245,0.9702370201766826,0.9955376707860637,1.0723942112633473,0.8350173065322951,0.9625306712325131
246,1.0037031627005824,1.0542804271513742,1.0227254346937438,0.8903952723280424,1.0278185181786454
247,0.8890369522378604,0.9657242309201975,0.9568336688341295,0.6149941312181699,1.032976132014324
248,0.9767792046777287,0.9983229132552264,0.7194017138666955,0.744365383006357,0.986100421943974
249,1.0341309594869426,1.025913947040797,1.2104317319578553,0.7640820408694005,0.9762221441449206
250,0.9376759301666735,1.026374670253196,0.9466599310040482,0.6720594535495276,1.0165650710157978
251,1.0363423981894084,1.0459255744098483,1.0798699404137104,0.801711425528856,1.0079330337182963
252,0.908012983332592,0.9602980033045168,0.843642206592961,0.917037809849985,0.9858376304285233
253,0.950360627775224,0.9752675160038362,0.8241609558706202,0.8594450371890898,0.9634976245108046
254,0.97036220259796,0.9934296070125385,0.9694325810830232,0.6898435182801844,0.989374178110006
255,0.9638575563103894,1.004484756286388,1.0242220591383453,0.8918040096960452,0.9448614557678355
256,1.0295275158155082,0.9737288527333128,0.8425636781231424,0.7393936266672577,1.0147986215396747
257,0.9962915899314342,0.9990790194022537,1.055196628757087,0.838976867039187,0.9926824660232287
258,0.9369000681665056,1.0014080711644573,1.2653996886236645,1.1899173749391203,1.058998146050932
259,0.9439682849233737,0.9712895213754913,0.8710325523432954,0.7513438094835854,0.972615377485174
260,0.9539144309002862,1.0434402106357261,0.9017905341537613,0.7589428208092931,0.9988139313213155
261,1.0716534309661856,1.086472722001036,0.961841987157858,0.7172082156378393,0.999089448051809
262,0.9253304440664719,0.982109548679078,0.8892175009599192,0.7590155864086974,1.004510735323093
263,0.9332833347997016,0.9920279633148829,1.1292909046166217,0.7711490279110783,1.0434604220361148
264,0.8908490331544984,0.998010258829098,0.8398985791366728,0.6233495866277445,0.9991160372021305
265,1.0437194045506457,1.0274641514779699,1.0187659829356577,0.8997750993722436,0.9976724825649224
266,0.9080309120595402,0.9503054831990694,0.8599841447527324,0.6695226608150618,1.0099837093084363
267,0.990862855976468,1.0568132224407323,1.0702726705321894,0.7424936026303245,0.9646226013394216
268,0.9419327991638323,0.9653583015927604,0.8705303686628403,0.6749084414216977,1.046109934094033
269,0.965285722157962,1.0322418027287188,0.900759057286302,0.7458216457159398,1.0182811842257828
270,0.9229035001302589,1.009447813998596,1.1489609108897432,0.9273620408812783,1.0018616524412611
271,1.0010236925374079,1.0144881675599655,1.0670715841475027,0.7384648332093102,1.0747123847912423
272,1.0175985842597572,1.0606637703351713,0.9975986571196888,0.680696932230447,0.9956954610326221
273,0.9530708010110827,0.9957719479169271,0.7644713978966132,0.7089185012657029,1.0018910541287287
274,0.9921381779399265,1.0381529864774048,0.9923937781568845,0.7430580974471123,0.9918576441213465
275,1.022522412545097,1.0023402661646739,0.912435344498917,0.770526244893947,1.0842261942974472
276,1.0429805430447157,1.0430581479865484,0.9755216233478089,0.8503860589509543,0.9938498988966882
277,0.8711045292732081,0.9668214519161524,1.1889692536449095,0.5719169349328469,0.9820856752381967
278,1.100870170841163,1.0497539218994234,0.9888542838154809,0.8625445316329742,1.0184440132925667
279,1.0559461230126785,1.0897457269306787,0.9537482582824351,0.8111810560835092,0.97707282885131
280,1.0581864649157429,1.0568868068452624,0.96234591536694,0.9238065394547307,1.0126131983736635
281,1.0367531825224963,1.0695767837818329,1.0128920920134286,0.7320924818987226,0.9712313086844498
282,1.014557014928394,1.0419647209924408,1.155617616085769,0.9403889788308589,0.9962292551848226
283,0.9705654318875979,1.0318707418600364,1.0333229158556327,0.6869294192418215,0.9853808062451905
284,1.0191091525504552,1.0066260082638359,0.930765894799659,0.7314716660036646,1.020209661935301
285,1.0479970104408138,0.9840392851100144,0.994574712799813,0.8830567424711584,1.049502585739971
286,0.9651532105313059,0.9573756627485757,0.9979673128351835,0.8835509988925949,1.0505035985244957
287,0.9400745566311287,0.977411549562658,0.8756748495576947,0.9689464781613581,0.991356026935256
288,0.9525380668378234,0.9789522360313363,0.8257286594611379,0.8163803316411257,0.9819894408218564
289,0.9325008127709226,0.9954059099484095,0.8351762536583202,0.8255044766679351,1.019207776124342
290,0.9990135804683827,0.9642560432781737,0.7246027517278454,0.8864399026635076,0.998757671223546
291,0.8833544800133849,0.9654503636333506,0.8612289681419029,0.7387980912789174,0.9889440519034207
292,1.0460387099902095,1.0839471411902175,0.9427982362187501,0.6841087585408321,0.9972993009086781
293,1.0255159815990254,1.0212231296915686,1.0332636759407186,0.9840723414450373,0.9896935863492696
294,0.9338195874560775,0.9545926347638556,0.9197291901140854,0.7286971795456757,1.0416579429912305
295,0.872789979419393,0.971199894994231,0.9706099695983218,0.6289445019933199,1.019080131114433
296,0.9945646529976446,0.9870685257857301,0.7743557306021449,0.841113537013206,0.9707503605867186
297,1.0222554993936293,1.090481656772341,1.095569699860022,0.6296151477641525,1.0020251371051807
298,0.9901699613674944,1.020418894873251,0.8453280732389414,0.7436164447268759,1.0222407807296603
299,0.9810458223048797,0.9930269990605021,0.9852221205767889,0.8440095512946979,1.0142408062672446
300,1.0389384152667602,1.040807212055971,1.0879233581810075,0.8239021301044038,1.0119716792870375
