seed,theta10_0_1,theta10_0_2,theta10_0_3,theta1_0_1,theta1_0_2,theta1_0_3,theta2_0_1,theta2_0_2,theta2_0_3,theta2_1_1,theta2_1_2,theta2_1_3,theta3_0_1,theta3_0_2,theta3_0_3,theta3_1_1,theta3_1_2,theta3_1_3
80,0.33911235575353443,0.305958956210803,0.3055207955333931,0.36938696182970315,0.3055767594626402,0.3137950594200755,1.5254162207799333,1.5595704540504336,1.5691276387257431,0.8747661411475489,0.8957081168581209,0.9024565521360616,0.10395700830272417,0.10166909048962622,0.10031241102449823,0.0015773583330199255,0.0009346480320512077,0.0008148039636291811
81,0.33000809849463075,0.2966427673563566,0.2960310685693044,0.36667913478907327,0.3008741228161722,0.3055891944169328,1.4413224546658863,1.4700101314716219,1.4783231936591616,0.8054113909883525,0.8241104917225385,0.8298410775853526,0.10327196798058462,0.10105234944051457,0.09998534044934171,0.0016741165760139475,0.001045050875635397,0.0010369673859069878
82,0.3414651410707196,0.3083439698001223,0.3078854773435909,0.3679594216044457,0.3055776615903066,0.3121993729124321,1.5390064642196266,1.5738444839366696,1.583373848523852,0.8597188601425311,0.8815888976089647,0.8881235149581411,0.10378853135639736,0.10152483121250641,0.10031424795373538,0.000866504817616999,0.00027659854791771616,0.0002005421094050511
83,0.3408695275655361,0.2987626611963317,0.29791612447998295,0.37812157788915246,0.3033093691022477,0.30819551867812134,1.5043233996035654,1.537810741499958,1.5468313679434211,0.8149827160099691,0.8337526680682624,0.8397502859882883,0.10378068631916222,0.10127216157708419,0.099991857782167,0.0015340239041144793,0.0009609955161754324,0.0009185615915712771
84,0.34870538511005117,0.3027472596719543,0.3021426084707219,0.38833508999692445,0.30713620940138664,0.31054655025495415,1.516053155497226,1.5475223782144454,1.55681288119477,0.7900736393419172,0.80748681526484,0.81334231753098,0.10402842750204042,0.10129876758145959,0.09989168186756824,0.00014543451142614173,-0.00032007120133244893,-0.00043581743425477257
85,0.34057172685763715,0.2991099578112462,0.29811457723497514,0.37936799359024453,0.305498776518634,0.30838245871096803,1.437129959165944,1.4731412786978841,1.481747136992998,0.7707798254182042,0.7927372648808673,0.7983355408009227,0.10382878398798814,0.1014361588176684,0.10013833263746434,0.0006038213054805371,-6.859964180889437e-05,-8.457929505727927e-05
86,0.1,0.2838698032949836,0.29109771919761057,0.32952480286901364,0.29923864412998574,0.302786577020921,1.3933320708778483,1.4243761269628954,1.4322089788814136,0.7043170883957427,0.7235980465269004,0.7286694210207618,0.1034711265513096,0.10073931962167808,0.09933491586435762,0.0005001058501331273,-4.171958248107717e-05,-0.00012368513153716414
87,0.3411767599467196,0.3004323274334141,0.29920992427134135,0.38723543557057005,0.3063668423015873,0.31149857098754447,1.408939053758469,1.4353331247357624,1.4432775020428736,0.7464508034747911,0.7610672662544048,0.7661287176611674,0.10390859583507063,0.1012651591066407,0.0999299680823199,0.0008362332299244893,0.00021075338379995795,1.970700895329534e-05
88,0.3320311969487712,0.2999993143271841,0.29992983516485705,0.3707375004524565,0.3042626210782137,0.30934277460911797,1.4175954317452837,1.4475984542798142,1.4558245375939152,0.7868627849003839,0.8061174020964618,0.8116768352558645,0.10373912482560825,0.1011200930522916,0.09986222691990308,0.00016367298378791836,-0.0004769703627038999,-0.0005370453476949884
89,0.34376579965290327,0.3045389337763295,0.3036057112222779,0.39456823202043345,0.30842875203009407,0.31623439017469307,1.4184023574777689,1.444907294543297,1.4528853106136208,0.750386729504233,0.7666022576638988,0.7718250512474265,0.10359033581201355,0.10087914368079741,0.09948751363956138,0.0013946690867044122,0.0006240061291463399,0.0004193321930364465
90,0.34817139800338615,0.303932410480609,0.30312112655803225,0.3931527098821257,0.30810381711824647,0.3133435090656985,1.429104386089107,1.4583707926302703,1.4664078233665243,0.7338695333728643,0.7499907871027381,0.7548970754196528,0.10411934441836145,0.1015308598061449,0.09999739331354561,0.00043841658857599503,-3.47108086014727e-05,-0.0001092657191253166
91,0.3452465613176064,0.2974770413190919,0.2955852612095889,0.3920287012885742,0.30588827332872925,0.310401100185632,1.462773917044906,1.5014918529517385,1.5102964299080417,0.7735355581079175,0.7957233272403957,0.8012002755501945,0.1035294927604161,0.10106050279462082,0.09972608708031275,0.0005792753854274286,-4.3438484046128036e-05,-0.0001952544151176509
92,0.34528403050743434,0.310336247201346,0.30949635320292346,0.3796805156005555,0.30693172552262044,0.31273800798557283,1.4713991273510794,1.504574209737501,1.5131521689778082,0.783449396080058,0.803599558901309,0.8093054523649863,0.10367778185559354,0.10123991275603915,0.09969970960451492,-0.00032948851043962954,-0.0008709642830160323,-0.0010088332174779083
93,0.33416885230759696,0.29700559414057853,0.2959616875969017,0.3676186965055166,0.29675465342159163,0.30422301727108203,1.5108301799735382,1.540407404652381,1.5495914567162345,0.8313872039152487,0.8500593632460014,0.8562318273657268,0.1031995249141046,0.10086635174759603,0.09958488451460948,0.0005606245540891306,6.561934735230962e-05,2.2352266307627837e-06
94,0.3299389631333511,0.2964881748859539,0.2957974016298312,0.37603258013932933,0.30417662135683077,0.3087786756026675,1.3776806185973178,1.4109822922470325,1.4186950180038946,0.7617730331002789,0.7846777472976587,0.7899418631965638,0.10411417954520841,0.1017102586882264,0.10024375006859128,-0.0003641895822792633,-0.0010445433695282327,-0.0011360927647706051
95,0.3426783687761892,0.3112875324952225,0.31058230736081305,0.3725331269386262,0.30682716706421787,0.3137337928383749,1.3505550212827226,1.371982680240787,1.3789287091418372,0.708101891151331,0.7208475285806517,0.7254434174181356,0.10372124243290153,0.10142065858604679,0.10013409369449648,0.0008197263302562949,0.00017213871915124602,0.0001776504973277711
96,0.32968604416340647,0.30003041265732205,0.2995713232258721,0.3595598210606151,0.30047959878728286,0.303466943843813,1.4169707747114826,1.4521924505729809,1.4599966263173907,0.7657781322203329,0.7897659110025461,0.7951754600355859,0.10363699725098678,0.10148886205625518,0.10019068862509094,0.0003496912413056349,-0.00029028883446422356,-0.00031419650024445825
97,0.34170618659433255,0.3014037437327219,0.300846186133073,0.3758856605136921,0.3040124693563587,0.3078536963274699,1.4563737139032704,1.486781702371891,1.4952792890033508,0.7430875758699754,0.7616584757014974,0.7671088451242883,0.10368449221806209,0.10129466308854404,0.09997553878471005,0.00162411517712677,0.0009985543584885017,0.0009878015692860612
98,0.32792178851870696,0.2964031673031465,0.2955278792974826,0.35650249981663235,0.3002376086648244,0.30292847107954957,1.5062583215825573,1.5351919851141,1.544261888816212,0.779670009041619,0.7975023822797683,0.80349080330733,0.10350261208498449,0.10118304452156288,0.09992825754428865,0.0008249225341027205,0.00047099491635447225,0.0003933115587836592
99,0.3503653532179143,0.30592161193881906,0.30479033414833534,0.39259696889672063,0.30571738760117634,0.3121840738643037,1.486508928594402,1.5215852643883179,1.5304885662229655,0.7651646730579221,0.7869987867247894,0.792508699893391,0.1040885294644131,0.10135366560889472,0.09995470741197865,0.00016435338926825167,-0.0002889627680188875,-0.0004053010642806638
100,0.33935589785334147,0.29808879664524895,0.2968793229454341,0.37976958922733695,0.300300969007168,0.3086368929013499,1.4364712380269757,1.4732050290600147,1.4816349202949288,0.7807152700775873,0.8039961564541195,0.8096082517442162,0.10371663433739328,0.10128290251991491,0.09994257000836068,0.0011455733212061157,0.000402295612261867,0.0003356481939384503
101,0.3391684873316402,0.301885846367107,0.30171673007972755,0.3755258358262216,0.3117139174388094,0.3122365091762229,1.4695367295926816,1.5012482999754089,1.5101636398630973,0.7946892915920515,0.813509400736817,0.819377833838238,0.1039669821139435,0.10130902703327528,0.10006291542380877,0.0006324547752896713,0.00021850611537297068,0.000124218381534117
102,0.33860163467456306,0.2966395604928088,0.29561835999719127,0.39155605611539857,0.2992508625248405,0.3095652617731548,1.4926685062504559,1.530735646577487,1.539971572257917,0.8570212737634714,0.8811344380697722,0.8874871277590819,0.10398707669311494,0.10123997250672408,0.09973362462777345,0.0018278879676561655,0.0010485557969219699,0.0008983025147352345
103,0.3400285627865566,0.29850201046697633,0.297834784113545,0.3841946456486806,0.3023193779474596,0.30832299570519184,1.4784694667925486,1.509974163297559,1.5188394988491383,0.7943484780269915,0.8124883452075203,0.8182600049792714,0.10385158203788662,0.10132539906576428,0.0998399425068043,0.0009611928599550016,0.0003117452472354453,0.00016859069848790823
104,0.3407615281340963,0.3019411004168407,0.30092563814467177,0.3703931803715459,0.3041164321013169,0.30680949153632514,1.5182651991957767,1.545661502866024,1.554823286839243,0.8136479577986777,0.8319760522655931,0.8380144085560667,0.10352913765075095,0.10136928736650479,0.10017765041055322,0.0011296023907237172,0.000741426235684685,0.000693557224553287
105,0.3449435384509688,0.30720758384428154,0.30670547180367924,0.38805853325438205,0.3024560142842994,0.312954586139255,1.467042849427696,1.4915819760038835,1.5000695534594288,0.792773868459173,0.8070412043789182,0.8127226074327771,0.10387347346111858,0.10110454653431937,0.09963962558684746,0.0017346256077199517,0.0011372657019465351,0.0010330583075047798
106,0.34797433541560274,0.3087955246109757,0.3075139486842525,0.38361191749764945,0.3131535053753748,0.31403689606911706,1.4227568572782234,1.4511856349144425,1.4591745615183571,0.744868395432376,0.7632445927158994,0.7683664300522931,0.1038223918720194,0.10149957437373835,0.10026638842768665,-8.76084272860335e-05,-0.0006048517220890472,-0.0006415741609263469
107,0.348145979716349,0.309727326147887,0.30882632523637,0.380788804077976,0.30817865942815476,0.31767953534071036,1.566235035413265,1.6002721284097592,1.610417245962132,0.8526371338229025,0.8744876386426137,0.881275275247467,0.10368060110590412,0.10078410306052611,0.09942498155699682,0.0009295563369142981,0.000294215069263981,0.00015850486053995235
108,0.3451269337738747,0.30125658097379304,0.2998723053386281,0.3771601490290457,0.3071805162814408,0.3085528036679942,1.5524858768629106,1.5829029377396926,1.5924388665229179,0.7909254661158526,0.8082044285043913,0.8142554760805707,0.10338548093292751,0.10104227710984105,0.09983567339241974,0.0013889509582745074,0.0006568591128434681,0.0006027186286128289
109,0.1,0.28981428141008325,0.2975868390894151,0.34709531615628797,0.3059172414828824,0.30932624604519804,1.3964791215295729,1.4299546293756527,1.4378811654711445,0.7216068766330372,0.7413651122946181,0.7463326365320442,0.1041272379134273,0.10151569608983643,0.10014933091554856,0.00019003939973340174,-0.0002628972137329813,-0.0003397074669100165
110,0.33493581660485006,0.2996543454563826,0.2986168102747596,0.37482049327561406,0.30156804045962626,0.3094952833335725,1.4320340724481033,1.4667753594375852,1.474977068457723,0.7776626392423883,0.7986711693693465,0.8041875348058423,0.10350841156228172,0.1011259767016347,0.09963229085387616,0.001194200367455179,0.0005926744754972292,0.0004516355074846879
111,0.35113340217570593,0.2976494223635293,0.29572423477236304,0.3789640748120551,0.29985687617075363,0.30190519904272844,1.6319146308648904,1.666228942955798,1.6767950217191296,0.8050817490652268,0.8239439956550585,0.8303077425005824,0.104052056910939,0.10171638870253386,0.10039338020330241,0.0005983434557938366,-2.5113898549113125e-05,-0.0001360262462505673
112,0.3388920119501614,0.30196883538327984,0.3009911571196496,0.3725496498315386,0.301933504686601,0.30768488705565533,1.3942255260883663,1.428382814402729,1.4364008074988632,0.7247718148062879,0.7466212526970283,0.7518798537231342,0.10420712308732363,0.10177051820588057,0.1004341219098759,0.00038674598552692984,-0.000193641443158492,-0.00017666013209286375
113,0.34683037033636493,0.3022661018625751,0.30055488058100593,0.38128749098027037,0.3069659493952699,0.3094138738918964,1.512083114572025,1.5467104467389015,1.5558632154057175,0.7593657714167105,0.7802276304691512,0.7859867629577334,0.10384953833521209,0.10134111463005321,0.10002784554709289,0.0003678697944261168,-0.0003819803307704655,-0.0004618860391778295
114,0.33780328526694675,0.3079515475050028,0.30751801413861524,0.37024883315109636,0.30826735206953315,0.3137729273251976,1.4124497876911555,1.4439635509009745,1.4518355897440152,0.8143690345408251,0.8364073625001179,0.8419785692905154,0.10309164348995963,0.10109080076246306,0.09994301771221335,0.0005143906963433277,0.00010291386014029262,0.00016630038082537195
115,0.341398010752794,0.29973720069665194,0.29889434144128874,0.3765967856571177,0.30176734378031195,0.30359705684285937,1.4887100056008593,1.5270932767068341,1.5361176012698714,0.734575461809537,0.7578738052102468,0.7634666089178175,0.1032887035393794,0.10091041461990248,0.09949290708670995,0.0004480260952566275,1.8638607502391396e-06,-4.720957959811385e-05
116,0.34244300141982786,0.3049366646823281,0.30435020733729495,0.37948960495932216,0.30472852005699474,0.31121984140116316,1.4241529996712512,1.4519658115327878,1.460023576416031,0.7579783693327908,0.7767376834461648,0.782018697715903,0.10345321065385231,0.10090943738524082,0.09966724203866625,0.0007028815606280154,0.0003038656295344061,0.00023349859734878448
117,0.3508388489803424,0.3094199258205116,0.30862807273244824,0.3944590621584286,0.31068561961043145,0.3164178975992168,1.460211251613223,1.494877984133992,1.5035483381574843,0.762147422949405,0.7846359437888668,0.7902567785120613,0.10434270964033744,0.10179570627195203,0.10027970953797569,0.0013530667739723426,0.0007319354982274308,0.0006132018443511929
118,0.3304355813354531,0.29148443985153744,0.29121862342756216,0.37003176087139106,0.2984956014187292,0.30447681576820773,1.5409430903494064,1.5828186787137921,1.5929396569945533,0.86496482868574,0.8927455373096465,0.8996910787469934,0.10417912548907113,0.10146338860259203,0.10003670599975532,0.00019033433380938363,-0.0002812132378808376,-0.0003680401546634848
119,0.33825844099419294,0.29929655031368363,0.2982228988677866,0.3735084279098983,0.30030700547608274,0.30488834620254285,1.4355932029213412,1.465557990275689,1.4738370844801523,0.780132097645713,0.7990082885492047,0.8045020020297204,0.10393560264544283,0.10148434886512885,0.1000609703744475,0.0005011293951461841,7.558473187179011e-05,3.5075407416376656e-05
120,0.35639706966614826,0.30678167460572253,0.3057869015478615,0.4066590625632115,0.3085642741622824,0.31440533592217185,1.4426974386242284,1.4744344532539144,1.482825460545925,0.7551958341760181,0.7746511759040071,0.7798204472769231,0.10409362022726468,0.1014727203855002,0.10011160526303817,0.0018471485475854618,0.001359575258974413,0.0011344450836454553
121,0.33862227380828014,0.3007297551692946,0.30000858705875205,0.37763226878974343,0.30639288480598537,0.31006025657944775,1.468476536174442,1.5009159885611394,1.5097467328932916,0.7376819273741755,0.7584614437840825,0.7641374820393758,0.10381925011593758,0.10123225791253172,0.09974595945498844,0.0005915726436370489,7.72508753521726e-06,-7.645871847482821e-05
122,0.33835528836850215,0.30252558063540774,0.3020733400295165,0.37939889653489434,0.29891929780329274,0.30865998905354075,1.4228979218058284,1.4598877217148096,1.468449434202163,0.8083966824489144,0.8318018470857017,0.8376952063049834,0.10374439684489002,0.10088058847561082,0.09967508583051891,0.0009004582993086761,0.0002868390228025275,0.00023091477209308915
123,0.33563939136149734,0.2968628701249134,0.2963285486509632,0.3668582728382341,0.30150360839042956,0.30339429034561544,1.4891201497307125,1.5172992545092128,1.5261579863444856,0.812588608759523,0.8290154890131025,0.8349857691834274,0.10401927850965671,0.10168582355426235,0.1005595755374938,0.00022026792008157217,-0.0005008570047663494,-0.0005212826791656374
124,0.3318329073071561,0.2969527532333383,0.29609247645185005,0.36670646019710357,0.3019509333313689,0.3032108527054196,1.4403473469795396,1.46554769634123,1.4735323335930646,0.7460601064268771,0.760765344548366,0.7660452623790382,0.10341657168495347,0.10107353215667571,0.09989167360254339,0.0004834539421051444,-0.0002842373934976731,-0.0003322450213570007
125,0.34693511698600443,0.2962504062150198,0.29450662150370255,0.38363517751239284,0.306849306157508,0.30783457664169994,1.609653048117518,1.64803998673764,1.6585768866126194,0.8641696746429367,0.8869777752796963,0.8937542183213797,0.10385023021647014,0.10129272958037179,0.09990999769949895,0.0008224583268668502,0.0001023835104135283,-4.995829050775864e-05
126,0.34132614623836494,0.30289690610389725,0.3023450065778851,0.3799654034863879,0.3049150952636667,0.3102735503044042,1.4426775627217863,1.4744499775195252,1.4829420184103244,0.7815801007954519,0.801942427167421,0.8076418045188867,0.10361497656003979,0.10102346754469704,0.09974504047931095,0.0014545448440611405,0.0008880799793515895,0.0009064908461475709
127,0.3527146526901121,0.3114577794596284,0.31066890814360043,0.38735563901436154,0.3105284468711088,0.3162471270549362,1.5222163687803867,1.5503637526918737,1.559374432549702,0.7833736384254213,0.7994217596065766,0.805169676692563,0.10368636461283327,0.10129628412120165,0.09983628175593247,0.0005209335091977596,-9.925755862748741e-05,-0.00020064318410999287
128,0.3306662828425178,0.29859592651837885,0.29807045394017284,0.3628951259059454,0.3024438891439953,0.30354317652034685,1.4163016767897902,1.4478218085075145,1.455917763017941,0.7584122955081973,0.7783493203991899,0.783710277605557,0.10336902562833208,0.1012145731145327,0.10006467300253302,0.00037538955740494794,-3.8341363358671355e-05,-1.859473887047933e-05
129,0.33329096368699,0.3025410422863861,0.3021696661379194,0.36900398206413193,0.29724603591559523,0.3059702099374866,1.3221827461401419,1.354328580468503,1.3615028849776867,0.7106564071340784,0.7319109948999977,0.7367745225131439,0.10344435124662285,0.10097242499225609,0.09959520576542168,-1.025999922773633e-05,-0.0005344478438517276,-0.0006183012213335604
130,0.34349688071739715,0.30213927348294634,0.3011758214385243,0.38798262536985906,0.30755794020725086,0.31459995629884907,1.4054832451572519,1.4393685780134302,1.44727233860622,0.7214434963031648,0.743220630391891,0.7483238661108527,0.10341605014855482,0.10076888296018233,0.09938332527379948,0.00043205618367123154,-1.1956488061565985e-05,-0.00010821655465998851
131,0.323460011978436,0.2973118976684995,0.29681439532960546,0.3611868227284199,0.3014953931253179,0.3069207401751573,1.336266134592598,1.3668635292176547,1.3739902486423177,0.7577032468899363,0.7770083158208846,0.7819849402028772,0.1032623989879879,0.10074871212832397,0.0991768195306177,0.0003671209701150472,-0.00012080569339317734,-0.00020715626726867275
132,0.33794635225845165,0.30137109723314404,0.3006366939513477,0.36975713008427585,0.3025814560488362,0.3056154330212188,1.440266337146887,1.4704298271861505,1.4785816169050283,0.7285133285427561,0.7449719727851133,0.750168869071016,0.10357808596579011,0.10132331583802032,0.09997217867607024,0.000920203804514899,0.00036350572702737724,0.0003048514254420085
133,0.3327645822822206,0.298379079521503,0.2980758333658876,0.37169329618064517,0.30232316922302305,0.3083895913038406,1.4622823035967194,1.4976194884089589,1.5065345819296503,0.8208328682030513,0.8446455509387419,0.8509464171079217,0.10371414122550074,0.10114055949519832,0.09956801774365297,0.0011126631604789212,0.0002882331410171759,0.00017884663363898303
134,0.349575836526187,0.3066818317824985,0.3065267668171887,0.39671710048830305,0.3106482641011726,0.31556382952514217,1.4734481590326656,1.5081825906854882,1.517030125628188,0.7864633662808934,0.8090585685415708,0.814789121234215,0.10423413565558767,0.10159074512492429,0.10020614802727859,0.0008522752103618305,0.00014011751808673778,7.980336184267471e-05
135,0.3429382516759009,0.3050095757954047,0.3045181856488153,0.38878726910209094,0.31360113203538154,0.31890800334173586,1.4733769900860902,1.5143890223073724,1.5233477610399835,0.7816055759852183,0.8101644878166184,0.8162613234431777,0.1038164537939989,0.10125813651845167,0.09998883126945941,0.0011407900685741952,0.00024979336266212787,0.00021622656823119322
136,0.3495046710496862,0.3072055525315433,0.3062321835999628,0.37744957637838267,0.31032662846881304,0.31296664636289273,1.5243319728109421,1.5659593485739498,1.5755773857594513,0.8372667318234974,0.8653495231278784,0.8717341507986838,0.10360201154297587,0.1012742588806007,0.10002621385637266,-0.00028580153260655366,-0.0007642106255202087,-0.0007404386446594584
137,0.32685145178347386,0.2934530984999759,0.29250723930574474,0.3580325357944886,0.2971466246710125,0.3020991833722427,1.4401830798407496,1.4783010987170049,1.4868973893283612,0.7644706025955071,0.7886514674019358,0.7943503792732869,0.10376338248387977,0.10143191797076545,0.10030792630671691,0.000623375479224849,0.0001872966908925339,0.00014874133451880196
138,0.33329451507966584,0.29809609009485677,0.2973739442703703,0.3652851091559125,0.30032995821967823,0.30356519250805886,1.4676713205031358,1.4996653584785082,1.5083749562658053,0.7852101530689045,0.8063692715183154,0.8121200492277445,0.10341571239427855,0.10124518035081648,0.10011033314817651,0.00045262821211549195,-4.904674134821978e-05,-7.47337838685669e-05
139,0.3298957096946366,0.2989319568848729,0.29812873178668053,0.36388363752367836,0.29585809217547354,0.30435598574585604,1.3823271468072404,1.4071234889440374,1.4145467634969993,0.7580229171638306,0.7735283299326643,0.7786770197809874,0.10333812363159377,0.10091097246061106,0.09942977619623038,0.0006956170945004357,7.535598851820592e-05,2.474887453063168e-05
140,0.34118756663930255,0.2957021941331928,0.2944340504634948,0.3922885482802687,0.30786402695323317,0.306928558882499,1.4087368473842186,1.444480646857326,1.4526290052118795,0.693992060515276,0.7155136290213492,0.720425205435001,0.10360018190673924,0.10115052801900022,0.09977597694263905,0.0005723777193620863,-0.00011213500948774541,-0.0001610500061666208
141,0.3389470004192318,0.3000280444984641,0.298914603101488,0.3845447546352917,0.30801016135286047,0.31492709451445366,1.4855634403625881,1.5179715027110032,1.526626001127021,0.7970802699856179,0.8166344536536669,0.8224785901514624,0.10352624454217613,0.10112595906506944,0.09977169799509732,0.001113357407773808,0.0003370057462964727,0.0002070452092648247
142,0.3355731626255634,0.29870880395038024,0.29800600612697603,0.3697653730798596,0.30093391595386976,0.30488432530705606,1.4705557110724428,1.5037263119510522,1.5124820404077581,0.8320898769758278,0.8538341493246535,0.8598168804492174,0.10353939541150996,0.10104315205010429,0.09979326052050526,8.162939430310097e-05,-0.0002661466041256524,-0.0003709406688045973
143,0.3300751159587031,0.29857526064313655,0.298144246984262,0.36094091442439735,0.3004306645091402,0.302027054185508,1.3986438836506607,1.4261281884864514,1.4340527201391782,0.770083163225774,0.7884203684355631,0.7938139228129528,0.10342407394384796,0.10091904830020589,0.09978987534971925,0.0008863601440307579,0.00040246949771761335,0.00043612440619235273
144,0.3342849533410123,0.2958697484680373,0.29524231788575805,0.3741057047019124,0.30237212835237726,0.30345195659011487,1.502537364402305,1.533078393851709,1.5421640576043365,0.7861687817075332,0.8030808156774538,0.808975971354197,0.10395113277997131,0.10132050822182517,0.09989835162481962,0.0006691473160848196,-0.00019974295184847982,-0.0003305721911058397
145,0.3376888324403969,0.30233729842179746,0.3012128807405656,0.3764430099936558,0.30584236039935314,0.31027198249956917,1.450727204255081,1.4794134136170909,1.4877672783811369,0.8036411833159411,0.8208960488067704,0.8264682731653539,0.1034581731920029,0.1012513398631181,0.09993472507392465,-0.000288877285815969,-0.0007615807701668665,-0.0008926608904739191
146,0.3362036909821148,0.29652576756591814,0.2961830316629711,0.37959748859447,0.29737534688638195,0.30789426713256984,1.465104164118143,1.4933466110847204,1.5019281843892396,0.8059769246580039,0.822143698054414,0.8278570844838976,0.10422159738167529,0.1015384009005509,0.10012323088987087,0.0010162408478582006,0.0004005736501647274,0.00027949907036335235
147,0.3475475724552069,0.30554658550339164,0.30462052938333306,0.38270505886625567,0.3082024170607836,0.3145550785146499,1.5795878101807126,1.6107805481281186,1.6208610501303693,0.8309593747812732,0.849576227396839,0.8561719160238289,0.1036314392878791,0.10104026231845055,0.09968891723562115,0.00019216733538459974,-0.0006056472052730411,-0.0007139924941610559
148,0.34466603875898,0.3005779132743565,0.30020635918597877,0.3892387107691924,0.30596454988154004,0.31002659078134576,1.567645866067119,1.6102324911852122,1.6206673177454942,0.8329240798191674,0.8608670028735125,0.8676912013002901,0.10401326800787736,0.101180218997699,0.09958660606016895,0.001021350990625371,0.0002248228772315115,7.480835464530982e-05
149,0.3396100353110173,0.30203544515456937,0.30141586706047097,0.36887972945553216,0.30250562860828845,0.3066979404396471,1.5992356164148465,1.6299223345337104,1.6401633077736757,0.8660206542008463,0.8843411132998696,0.8912772175348517,0.10392110063090505,0.10144879318231184,0.1001398732710356,0.0007328804694225382,-6.912991176678066e-05,-0.0001517429836629361
150,0.33765335064284246,0.30270031945753245,0.30191171742273676,0.37257776231067913,0.3032261736347996,0.30964787661252263,1.4630432848612245,1.493778981968273,1.5022774010215416,0.7798118479431818,0.7997888321277252,0.8053981958686516,0.10379030016295786,0.10131256435333527,0.09991035685620439,0.0005443241490081907,0.00017170485995306257,2.2318724390776363e-06
151,0.3376059267524925,0.29522850562160563,0.29379522361145566,0.37363218881786386,0.30167348688751344,0.3038580323559617,1.3848108787973463,1.4135886956503556,1.4211681838731096,0.6980936530361372,0.7143583857194027,0.7190138462915858,0.1031002113608437,0.10065964776335994,0.09941429530245458,-0.00028859866881939905,-0.0007591798010177583,-0.000822144474642557
152,0.34135358484604744,0.3084679985205477,0.308027726608777,0.369056849123913,0.30473043126200094,0.31173081681509385,1.3046216867961693,1.3347515804098709,1.3416890419002216,0.6482505139097493,0.66730587062266,0.6716650513194644,0.10327163872387132,0.10110233991430113,0.09995654209213868,0.0009485367018007397,0.0006555508870143701,0.0006681920777168071
153,0.3243075309779247,0.29114396372823387,0.2910662470964139,0.36328303964201203,0.30068653562266406,0.30113555096901,1.5060146605770797,1.5414028573840441,1.5508557761371482,0.838301813971316,0.8618285949554012,0.8684039687179951,0.10372264744288076,0.10150474135859558,0.09995092943684199,0.0006876417261172476,8.593522318394798e-05,-1.2552415747981839e-05
154,0.3466034480768525,0.30018866758806545,0.2991726962295474,0.3922298724062552,0.30792908599303914,0.3112998158613986,1.492778593869952,1.531805185328674,1.5408924049642083,0.772235195652334,0.7956905745669449,0.8015055928343663,0.10394829199630878,0.10129675610448549,0.09987906603797465,0.00035494188653043,-0.00038949659833996235,-0.0004513177263082701
155,0.3435760697505381,0.2992303368352613,0.29834312559164855,0.37944310148849525,0.30424363978671914,0.3093291465021557,1.5327265833626693,1.5667856243046505,1.5762820619026987,0.8191306785831272,0.839596603090599,0.8457203737243602,0.10409145865097737,0.1015139353973959,0.10004701450111995,0.0009571584272388188,0.0003432191189765676,0.0001641165951071069
156,0.33041403121666096,0.29700696268148385,0.29620208995904745,0.36018782673674515,0.299453151794116,0.3040880287985737,1.485119470517379,1.5210451646902954,1.52965474202495,0.7996939952439566,0.8239694564096802,0.8298484038715088,0.10331220085710022,0.10130117705856477,0.10008824719701181,0.0007520280285570189,0.000353155402483097,0.0003812867247394936
157,0.3476217635371898,0.29666961762954974,0.29520091613532995,0.3930011012095741,0.3046552831646791,0.3063219011321039,1.4595746066459407,1.4921127320147571,1.5008450974031806,0.7342793865172407,0.7528878529843435,0.7579592478637276,0.10384262233712648,0.1014396988012211,0.10008217377827433,-0.0005327298875234985,-0.0008031305778747097,-0.0008206045354786267
158,0.3318583180562458,0.29827749878163107,0.2974182121862351,0.3657043181508917,0.301002543559907,0.30427188069490746,1.3991971490299795,1.431804304666537,1.4396423882414728,0.7230875790513347,0.7446725466914776,0.7499081869921957,0.10323613482222506,0.10108517855245801,0.09981956950017543,0.000119585336039662,-0.0005308863481153509,-0.0005645999022859125
159,0.347207306377577,0.3000912780027289,0.2988486005849851,0.3858718736971972,0.30245999067538715,0.3104852547631578,1.4910574836604333,1.5227402559225809,1.5317703741044184,0.755466378449546,0.7734562977244025,0.7790659337334717,0.10379634598328168,0.1013818366116169,0.1000356019747958,0.0010446950079008766,0.000350841006570536,0.00017264492440006735
160,0.3331026026829015,0.29742309916672766,0.2969615979387247,0.3699744008069959,0.29671045385243844,0.3044098423206325,1.420071300074757,1.4532878953527808,1.4614897763104249,0.767898271542211,0.7904101513080312,0.7958752923834531,0.10384610990712892,0.10134334804201249,0.1001196644534476,0.0005634047985261211,0.0001382780232797145,0.00013844758754849503
161,0.3383968704155741,0.3037166582092102,0.30354774802953916,0.37117761600053417,0.30532118995452784,0.30814675880336606,1.4415014850818124,1.4781939259004964,1.4868958886381531,0.7401005467774642,0.7653678020830127,0.7710571432929723,0.10346898124382554,0.10085230813186552,0.09966478723223762,0.0008116399276215994,0.00033104769944884623,0.00037761477581286243
162,0.3409090507042249,0.30163798156167493,0.30069048115134184,0.3715998828891115,0.2985118683710938,0.30657751310051845,1.4741906890315568,1.5080649448297063,1.516770980114849,0.772225505976862,0.792546012993174,0.7981092979102028,0.10391806314231136,0.10163886406309752,0.10037759962037401,0.00037742375071250886,-0.0001593076128602615,-0.00020462979467764884
